id;eng_title;rus_title;rating
573033;Fight Club;Бойцовский клуб (1999);10
573033;Meet Joe Black;Знакомьтесь, Джо Блэк (1998);10
573033;No Country for Old Men;Старикам тут не место (2007);1
573040;The Faculty;Факультет (1998);9
573040;Run;Взаперти (2020);7
573040;Horrible Bosses 2;Несносные боссы 2 (2014);5
573040;Horrible Bosses;Несносные боссы (2011);7
573040;Heartbreakers;Сердцеедки (2001);8
573040;Me Before You;До встречи с тобой (2016);6
573040;Cruella;Круэлла (2021);9
573040;A Quiet Place Part II;Тихое место 2 (2021);7
573040;I Care a Lot;Аферистка (2020);7
573040;Austin Powers: International Man of Mystery;Остин Пауэрс: Человек-загадка международного масштаба (1997);4
573040;Superbad;SuperПерцы (2007);5
573040;Wonder;Чудо (2017);9
573040;Gone Girl;Исчезнувшая (2014);10
573040;Constantine;Константин: Повелитель тьмы (2005);10
573040;Furious 6;Форсаж 6 (2013);8
573040;Gothika;Готика (2003);8
573040;Iron Man;Железный человек (2008);9
573040;La migliore offerta;Лучшее предложение (2012);9
573040;Ocean's Eleven;Одиннадцать друзей Оушена (2001);9
573040;Banlieue 13;13-й район (2004);9
573040;Le Transporteur II;Перевозчик 2 (2005);7
573040;The Transporter;Перевозчик (2002);7
573040;Soul;Душа (2020);9
573040;Marrowbone;Обитель теней (2017);7
573040; ;Майор Гром: Чумной Доктор (2021);7
573040;Zack Snyder's Justice League;Лига справедливости Зака Снайдера (2021);8
573040; ;Последний богатырь: Корень зла (2020);7
573040;Nobody;Никто (2021);7
573040;The Invisible Man;Человек-невидимка (2020);6
573040;Confessions of a Shopaholic;Шопоголик (2009);7
573040;The Intern;Стажёр (2015);7
573040; ;Громкая связь (2018);7
573040;When Harry Met Sally...;Когда Гарри встретил Салли (1989);7
573040;Serendipity;Интуиция (2001);7
573040;Palmer;Палмер (2020);7
573040;Uncut Gems;Неогранённые алмазы (2019);5
573040;What Women Want;Чего хотят женщины (2000);9
573040;Perfectos desconocidos;Идеальные незнакомцы (2017);8
573040;The Social Dilemma;Социальная дилемма (2020);8
573040;Tenet;Довод (2020);8
573040; ;На Дерибасовской хорошая погода, или На Брайтон-Бич опять идут дожди (1992);5
573040; ;Собачье сердце (1988);5
573040; ;Служебный роман (1977);7
573040;Runaway Bride;Сбежавшая невеста (1999);8
573040;Pretty Woman;Красотка (1990);10
573040;Sully;Чудо на Гудзоне (2016);8
573040;Stuck in Love;Застрял в любви (2012);7
573040;My Best Friend's Girl;Девушка моего лучшего друга (2008);5
573040;Bad Times at the El Royale;Ничего хорошего в отеле «Эль Рояль» (2018);6
573040;Once Upon a Time... in Hollywood;Однажды в… Голливуде (2019);7
573041;The Twilight Saga: New Moon;Сумерки. Сага. Новолуние (2009);
573041; ;Остров сокровищ (1988);10
573041;Vanilla Sky;Ванильное небо (2001);8
573041; ;Чародеи (1982);9
573041; ;Гараж (1979);10
573041;Twins;Близнецы (1988);8
573041;Because I Said So;Потому что я так хочу (2006);6
573041;When In Rome;Однажды в Риме (2002);6
573041;Our Lips Are Sealed;Рот на замок! (2000);7
573041;Switching Goals;Меняемся воротами (1999);6
573041;Billboard Dad;Папаша с афиши (1998);6
573041;It Takes Two;Двое: Я и моя тень (1995);9
573041;The Parent Trap;Ловушка для родителей (1998);8
573041;Alice in Wonderland;Алиса в стране чудес (1951);10
573041; ;Королевство кривых зеркал (1963);8
573041; ;Сказка о потерянном времени (1964);8
573041; ;Огонь, вода и ... медные трубы (1967);7
573041; ;Двенадцать месяцев (1973);7
573041; ;Морозко (1964);7
573041; ;Варвара-краса, длинная коса (1970);8
573041; ;Не может быть! (1975);7
573041; ;Война и мир: Пьер Безухов (1967);7
573041; ;Подкидыш (1939);10
573041;Mr. Bean's Holiday;Мистер Бин на отдыхе (2007);9
573041;Johnny English;Агент Джонни Инглиш (2003);8
573041;Bean;Мистер Бин (1997);8
573041;Overboard;За бортом (1987);10
573041; ;Убить дракона (1988);9
573041;Sabrina;Сабрина (1995);9
573041;Cinderella;Золушка (1949);9
573041;Snow White and the Seven Dwarfs;Белоснежка и семь гномов (1937);9
573041;G.I. Joe: The Rise of Cobra;Бросок кобры (2009);6
573041;Shrek;Шрэк (2001);8
573041;Pocahontas;Покахонтас (1995);10
573041;Sabrina Goes to Rome;Сабрина едет в Рим (1998);7
573041;The Craft;Колдовство (1996);4
573041;All Dogs Go to Heaven;Все псы попадают в рай (1989);8
573041;French Kiss;Французский поцелуй (1995);8
573041;The Mexican;Мексиканец (2001);8
573041;Ocean's Eleven;Одиннадцать друзей Оушена (2001);9
573041;Babel;Вавилон (2006);8
573041;Alfie;Красавчик Алфи, или Чего хотят мужчины (2004);7
573041;Spy Kids 3-D: Game Over;Дети шпионов 3: Игра окончена (2003);5
573041;Spy Kids 2: Island of Lost Dreams;Дети шпионов 2: Остров несбывшихся надежд (2002);6
573041;Spy Kids;Дети шпионов (2001);7
573041; ;Ко мне, Мухтар! (1964);9
573041;101 Dalmatians;101 далматинец (1996);7
573041;Stuart Little;Стюарт Литтл (1999);7
573041;Stuart Little 2;Стюарт Литтл 2 (2002);7
573044;Seven Psychopaths;Семь психопатов (2012);
573044;Skyfall;007: Координаты «Скайфолл» (2012);
573044;Moonrise Kingdom;Королевство полной луны (2012);
573044;End of Watch;Патруль (2012);
573044;The Avengers;Мстители (2012);
573044;Jagten;Охота (2012);
573044;Life of Pi;Жизнь Пи (2012);
573044;The Dark Knight Rises;Темный рыцарь: Возрождение легенды (2012);
573044;The Hobbit: An Unexpected Journey;Хоббит: Нежданное путешествие (2012);
573044;Django Unchained;Джанго освобожденный (2012);
573044;The Godfather Trilogy: 1901-1980;Крестный отец: Трилогия 1901-1980 (1992);8
573044;Avatar;Аватар (2009);7
573044;Meet Bill;Привет, Билл! (2007);8
573044;Inside Man;Не пойман – не вор (2006);5
573044;The Majestic;Мажестик (2001);6
573044;Groundhog Day;День сурка (1993);10
573044;Sin City;Город грехов (2005);7
573044;Sweet November;Сладкий ноябрь (2001);1
573044;Angel-A;Ангел-А (2005);8
573044;The Truman Show;Шоу Трумана (1998);9
573044;Snatch;Большой куш (2000);7
573044;The Departed;Отступники (2006);8
573044;Breakfast at Tiffany's;Завтрак у Тиффани (1961);8
573044;The Time Machine;Машина времени (2002);7
573044;Il buono, il brutto, il cattivo;Хороший, плохой, злой (1966);7
573044;Fear and Loathing in Las Vegas;Страх и ненависть в Лас-Вегасе (1998);8
573044;Requiem for a Dream;Реквием по мечте (2000);1
573044;The Shipping News;Корабельные новости (2001);8
573044;Apocalypse Now;Апокалипсис сегодня (1979);8
573044;Stardust;Звездная пыль (2007);7
573044;The Fifth Element;Пятый элемент (1997);8
573044;Twelve Monkeys;12 обезьян (1995);5
573044;Full Metal Jacket;Цельнометаллическая оболочка (1987);8
573044;Faa yeung nin wa;Любовное настроение (2000);7
573044;Three Kings;Три короля (1999);5
573044; ;Бег (1970);9
573044;Code 46;Код 46 (2003);8
573044;The Chronicles of Riddick;Хроники Риддика (2004);7
573044; ;Андрей Рублев (1966);8
573044;Binjip;Пустой дом (2004);8
573044; ;Сталкер (1979);8
573044;Shooter;Стрелок (2007);7
573044; ;Обитаемый остров: Схватка (2009);3
573044;Bom yeoreum gaeul gyeoul geurigo bom;Весна, лето, осень, зима... и снова весна (2003);7
573044;Pink Floyd: The Wall;Стена (1982);8
573044;Gladiator;Гладиатор (2000);6
573044;The Silence of the Lambs;Молчание ягнят (1990);7
573044;The Game;Игра (1997);6
573044;Se7en;Семь (1995);6
573047;Fear and Loathing in Las Vegas;Страх и ненависть в Лас-Вегасе (1998);
573048;X-Men Origins: Wolverine;Люди Икс: Начало. Росомаха (2009);
573057; ;Ирония судьбы. Продолжение (2007);4
573057; ;Наша Маша и Волшебный орех (2009);10
573057;Knowing;Знамение (2009);10
573057;Poseidon;Посейдон (2006);9
573057;Along Came Polly;А вот и Полли (2004);10
573057;Marley & Me;Марли и я (2008);10
573057;Slumdog Millionaire;Миллионер из трущоб (2008);10
573057;Drag Me to Hell;Затащи меня в Ад (2009);10
573057;The Twilight Saga: New Moon;Сумерки. Сага. Новолуние (2009);2
573057;Crash;Столкновение (2004);6
573057;Ice Age;Ледниковый период (2002);10
573057;Babel;Вавилон (2006);7
573057;The Sixth Sense;Шестое чувство (1999);9
573057;Sweet November;Сладкий ноябрь (2001);10
573057;A Walk to Remember;Спеши любить (2002);9
573057;Sleepy Hollow;Сонная Лощина (1999);10
573057;Secret Window;Тайное окно (2004);10
573057;Pirates of the Caribbean: At World's End;Пираты Карибского моря: На краю света (2007);7
573057;Dogma;Догма (1999);10
573057;Overboard;За бортом (1987);10
573057;Harry Potter and the Sorcerer's Stone;Гарри Поттер и философский камень (2001);10
573057;Avatar;Аватар (2009);10
573057;A Christmas Carol;Рождественская история (2009);10
573057;The Passion of the Christ;Страсти Христовы (2004);10
